,white_user_id,white_elo,white_aggressiveness,white_total_time,white_early_times_mean,white_early_times_median,white_early_times_variance,white_early_times_max,white_early_times_min,white_mid_times_mean,white_mid_times_median,white_mid_times_variance,white_mid_times_max,white_mid_times_min,white_end_times_mean,white_end_times_median,white_end_times_variance,white_end_times_max,white_end_times_min,black_user_id,black_elo,black_aggressiveness,black_total_time,black_early_times_mean,black_early_times_median,black_early_times_variance,black_early_times_max,black_early_times_min,black_mid_times_mean,black_mid_times_median,black_mid_times_variance,black_mid_times_max,black_mid_times_min,black_end_times_mean,black_end_times_median,black_end_times_variance,black_end_times_max,black_end_times_min,game_link,opening,result,movements,total_time,points_balance,taken_balance,opening_enc
3760,miki2444,2119,2.0,634.0,11.125,8.0,63.609375,25.0,3.0,24.09090909090909,6.0,1635.719008264463,143.0,0.0,31.11111111111111,32.0,115.87654320987654,50.0,13.0,Sumitg8941,1783,4.0,275.0,5.25,3.0,26.6875,18.0,2.0,12.090909090909092,5.0,198.8099173553719,45.0,2.0,11.11111111111111,11.0,38.098765432098766,23.0,3.0,https://lichess.org/DaKTQzAt,Sicilian Defense: Najdorf Variation,2,58,909.0,-4,-2,898
3761,Sumitg8941,1785,2.5,369.0,6.384615384615385,5.0,14.54437869822485,16.0,2.0,9.933333333333334,8.0,91.52888888888887,42.0,2.0,9.785714285714286,7.0,58.16836734693879,31.0,3.0,miki2444,2117,2.5,411.0,8.615384615384615,5.0,76.08284023668641,32.0,1.0,11.466666666666667,6.0,144.24888888888887,45.0,2.0,9.071428571428571,4.5,96.78061224489797,37.0,0.0,https://lichess.org/l6ls4kGn,Indian Game: Normal Variation,2,86,780.0,-1,-1,343
3762,Francisco-quiroz,1974,0.0,485.0,9.285714285714286,5.0,72.20408163265306,23.0,1.0,20.666666666666668,16.0,261.3333333333333,41.0,2.0,29.25,30.0,382.1875,65.0,2.0,miki2444,2112,0.0,296.0,9.714285714285714,5.0,109.63265306122447,28.0,1.0,12.333333333333334,6.0,195.55555555555554,49.0,2.0,14.625,11.5,132.734375,33.0,3.0,https://lichess.org/GxTfJ9Zx,Nimzowitsch Defense: Williams Variation,2,50,781.0,-2,0,528
3763,miki2444,2108,2.0,348.0,36.0,13.0,1963.6,123.0,6.0,14.875,9.5,248.109375,52.0,0.0,8.166666666666666,8.0,49.47222222222222,22.0,0.0,habara6782,1905,2.0,420.0,5.6,5.0,19.44,14.0,2.0,43.0,38.0,1183.25,102.0,7.0,9.6,7.0,29.839999999999996,18.0,4.0,https://lichess.org/9VeJaoHP,"Sicilian Defense: O'Kelly Variation, Normal System, Taimanov Line",0,39,768.0,11,3,920
3764,bence_szakmany,1850,0.0,462.0,5.625,3.0,27.734375,18.0,2.0,27.6,20.5,709.4400000000002,95.0,0.0,15.666666666666666,7.0,503.55555555555566,78.0,3.0,miki2444,2105,0.0,720.0,9.375,8.0,43.484375,25.0,1.0,43.5,18.0,5502.05,262.0,3.0,23.333333333333332,21.0,261.55555555555554,62.0,5.0,https://lichess.org/MbHpW37e,"French Defense: Tarrasch Variation, Closed Variation",2,56,1182.0,-1,-1,286
3765,miki2444,2103,2.0,192.0,2.0,1.0,4.666666666666667,5.0,0.0,6.6,6.0,7.840000000000001,12.0,4.0,38.25,14.0,2265.6875,120.0,5.0,baswanteab,1788,0.0,77.0,2.0,2.0,0.6666666666666666,3.0,1.0,4.2,2.0,13.36,11.0,1.0,16.666666666666668,22.0,80.88888888888889,24.0,4.0,https://lichess.org/DKrehPoU,Scotch Game: Classical Variation,0,25,269.0,1,1,782
3766,cgautam71,2046,2.0,276.0,3.857142857142857,3.0,2.4081632653061225,7.0,2.0,12.9,10.0,76.69000000000001,30.0,4.0,15.0,12.5,92.5,30.0,4.0,miki2444,2096,0.0,1014.0,15.571428571428571,10.0,188.81632653061226,47.0,5.0,32.7,27.0,747.2099999999999,96.0,6.0,72.25,48.0,4525.1875,206.0,7.0,https://lichess.org/B0VR7nph,Indian Game,2,52,1290.0,-1,-1,335
3767,miki2444,2089,0.5,982.0,13.764705882352942,10.0,125.9446366782007,47.0,3.0,27.736842105263158,13.0,639.8781163434903,94.0,5.0,12.277777777777779,9.0,89.64506172839506,42.0,4.0,cgautam71,2074,1.0,439.0,7.235294117647059,6.0,17.12110726643599,19.0,2.0,11.421052631578947,8.0,82.2437673130194,31.0,2.0,5.823529411764706,4.0,37.910034602076124,28.0,1.0,https://lichess.org/cgyaxpwJ,"French Defense: Tarrasch Variation, Closed Variation",0,109,1421.0,1,1,286
3768,ryan_andrew,2110,0.0,334.0,3.6,3.0,3.44,7.0,2.0,20.5,8.5,875.25,98.0,6.0,21.714285714285715,18.0,139.3469387755102,41.0,9.0,miki2444,2096,0.0,458.0,15.0,11.0,162.4,40.0,6.0,18.125,18.0,56.359375,32.0,6.0,39.666666666666664,25.0,782.2222222222223,93.0,16.0,https://lichess.org/S2UCwioF,Sicilian Defense: Chekhover Variation,0,41,792.0,3,1,836
3769,Expeed,2271,0.0,585.0,25.142857142857142,12.0,566.1224489795919,55.0,2.0,35.7,4.0,4071.0100000000007,204.0,1.0,6.5,5.5,18.5,16.0,1.0,miki2444,2100,2.0,428.0,19.571428571428573,7.0,586.8163265306123,75.0,4.0,19.4,18.0,198.04,46.0,2.0,12.125,9.0,76.859375,26.0,1.0,https://lichess.org/2QHstK76,"French Defense: Steinitz Variation, Boleslavsky Variation",0,52,1013.0,3,1,284
3770,miki2444,2097,0.5,1062.0,14.625,5.0,732.734375,113.0,2.0,34.44444444444444,34.0,569.358024691358,105.0,6.0,13.0,6.5,205.25,59.0,2.0,Psychaostic,2224,0.5,595.0,7.1875,2.0,123.02734375,45.0,0.0,21.61111111111111,10.0,1165.793209876543,147.0,0.0,5.6875,2.5,63.71484375,29.0,0.0,https://lichess.org/gA5KXN9D,"French Defense: Tarrasch Variation, Closed Variation, Main Line",1,102,1657.0,1,1,287
3771,Stocfish_World,2090,0.0,24.0,1.5,1.5,0.25,2.0,1.0,3.0,1.5,8.5,8.0,1.0,3.0,3.0,0.6666666666666666,4.0,2.0,miki2444,2110,0.0,113.0,1.0,1.0,0.0,1.0,1.0,23.5,6.0,1068.75,80.0,2.0,8.5,8.5,20.25,13.0,4.0,https://lichess.org/BGgmSqyM,East Indian Defense,0,19,137.0,2,0,156
3772,miki2444,2108,2.0,343.0,25.333333333333332,21.5,517.5555555555557,65.0,1.0,3.888888888888889,3.0,15.654320987654321,14.0,0.0,22.285714285714285,23.0,344.7755102040816,60.0,4.0,Utkarsh34789,1776,0.0,165.0,6.166666666666667,6.0,13.472222222222221,11.0,2.0,4.444444444444445,3.0,23.580246913580247,18.0,2.0,14.666666666666666,16.5,45.555555555555564,23.0,2.0,https://lichess.org/2STEbDAf,"Caro-Kann Defense: Classical Variation, Lobron System",0,45,508.0,14,2,99
3773,miki2444,2106,0.0,490.0,3.5,3.5,7.25,7.0,0.0,31.142857142857142,36.0,313.26530612244903,61.0,9.0,43.0,28.0,1765.3333333333333,130.0,4.0,Svendra,2046,4.0,663.0,3.25,3.0,3.6875,6.0,1.0,45.714285714285715,7.0,2658.489795918367,129.0,5.0,66.0,79.0,1574.8,112.0,4.0,https://lichess.org/2lqcdRnp,Sicilian Defense: Paulsen Variation,2,35,1153.0,0,0,924
3774,kerlos,1765,0.0,638.0,14.428571428571429,5.0,177.67346938775512,33.0,2.0,18.0,7.0,420.22222222222223,69.0,0.0,46.875,23.5,3664.109375,201.0,7.0,miki2444,2106,0.0,694.0,24.0,3.0,1234.857142857143,103.0,0.0,29.77777777777778,8.0,2687.950617283951,167.0,1.0,32.25,22.5,837.6875,84.0,1.0,https://lichess.org/0zdYFsrm,Hungarian Opening,2,50,1332.0,-5,-1,331
3775,mohamadali2000000,1790,0.5,369.0,6.2727272727272725,5.0,17.652892561983467,15.0,2.0,16.384615384615383,6.0,273.4674556213018,49.0,2.0,7.909090909090909,7.0,33.17355371900827,23.0,2.0,miki2444,2103,0.5,967.0,23.272727272727273,4.0,1610.198347107438,140.0,1.0,38.15384615384615,15.0,1382.8994082840238,103.0,0.0,19.545454545454547,9.0,468.4297520661157,55.0,0.0,https://lichess.org/TqMSDFtf,Bird Opening: Lasker Variation,2,72,1336.0,-1,-1,58
3777,gselzbaer,2015,0.0,1114.0,11.555555555555555,5.0,205.5802469135802,46.0,0.0,49.45454545454545,29.0,2413.702479338843,164.0,3.0,46.6,47.0,812.4399999999999,89.0,0.0,miki2444,2112,0.0,678.0,2.6666666666666665,2.0,3.5555555555555562,6.0,0.0,30.0,22.0,820.3636363636364,89.0,2.0,36.0,35.0,825.7777777777778,104.0,3.0,https://lichess.org/jlSpgElK,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation",0,61,1792.0,1,-1,319
3778,Kara1966,1919,2.0,307.0,1.5,1.0,0.5833333333333334,3.0,1.0,18.875,4.0,1673.859375,127.0,1.0,21.0,6.0,1005.1428571428571,97.0,2.0,miki2444,2122,0.0,489.0,7.0,3.0,67.66666666666667,25.0,2.0,33.25,14.5,1823.1875,139.0,3.0,30.166666666666668,18.5,717.1388888888888,81.0,4.0,https://lichess.org/3HGQ3QlE,Sicilian Defense: Lasker-Pelikan Variation,0,43,796.0,-3,1,881
3779,miki2444,2119,0.5,359.0,11.066666666666666,6.0,292.19555555555564,70.0,1.0,7.888888888888889,6.0,48.98765432098765,28.0,1.0,3.0,1.0,24.705882352941178,21.0,0.0,farzzad44,1915,2.5,250.0,5.533333333333333,3.0,35.98222222222223,23.0,1.0,7.055555555555555,4.0,64.05246913580247,33.0,1.0,2.5,2.0,6.375,11.0,0.0,https://lichess.org/vkdrN9bO,Scandinavian Defense: Mieses-Kotroc Variation,0,101,609.0,-2,2,773
3780,miki2444,2116,0.5,214.0,2.6363636363636362,2.0,6.049586776859504,7.0,0.0,6.285714285714286,2.5,45.91836734693879,21.0,0.0,7.461538461538462,7.0,27.1715976331361,18.0,2.0,Chocolatero,1790,0.5,128.0,2.8181818181818183,2.0,5.966942148760331,10.0,1.0,3.857142857142857,3.0,11.408163265306126,15.0,2.0,3.5833333333333335,2.5,8.909722222222223,12.0,1.0,https://lichess.org/KMK9EDzb,Caro-Kann Defense: Karpov Variation,0,77,342.0,0,0,108
3781,Torero1981,2069,2.5,502.0,4.3125,3.0,7.83984375,12.0,1.0,18.0,12.0,255.11111111111111,55.0,2.0,6.411764705882353,4.0,62.00692041522492,31.0,0.0,miki2444,2110,2.5,1477.0,19.25,14.0,377.0625,70.0,1.0,49.22222222222222,45.0,1256.2839506172838,147.0,4.0,16.647058823529413,11.0,180.9342560553633,44.0,1.0,https://lichess.org/w5JtJF6o,Indian Game,2,104,1979.0,-2,0,335
3782,miki2444,2105,0.0,44.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,2.5,5.0,1.0,10.0,6.0,32.0,18.0,6.0,TigorToba,1935,2.0,137.0,97.0,97.0,0.0,97.0,97.0,8.0,8.5,18.5,13.0,2.0,4.0,4.0,1.0,5.0,3.0,https://lichess.org/WRURa74V,Rat Defense: Small Center Defense,0,17,181.0,0,0,683
3783,My31214,2219,0.5,912.0,12.615384615384615,11.0,148.39053254437871,44.0,0.0,29.266666666666666,26.0,522.9955555555556,71.0,0.0,22.071428571428573,16.5,328.20918367346934,72.0,1.0,miki2444,2110,0.5,1317.0,12.0,13.0,110.46153846153847,31.0,0.0,40.93333333333333,25.0,1118.9955555555557,118.0,2.0,42.07692307692308,34.0,758.2248520710059,102.0,8.0,https://lichess.org/xts1CwEz,Grünfeld Defense: Exchange Variation,0,85,2229.0,-1,-1,317
3784,Schachspieler1689,2156,0.0,430.0,17.2,14.0,103.36000000000001,36.0,6.0,27.428571428571427,14.0,508.2448979591837,79.0,12.0,30.4,29.0,297.44,51.0,11.0,L3-37,1980,0.0,266.0,2.2,2.0,0.5599999999999999,3.0,1.0,10.142857142857142,6.0,72.6938775510204,25.0,4.0,36.8,18.0,1224.96,84.0,2.0,https://lichess.org/VX6XHxte,"French Defense: Steinitz Variation, Boleslavsky Variation",0,36,696.0,1,1,284
3785,L3-37,1984,0.0,531.0,28.285714285714285,24.0,285.63265306122446,53.0,3.0,21.22222222222222,21.0,248.83950617283952,54.0,3.0,17.75,14.5,143.6875,36.0,2.0,Schachspieler1689,2140,0.0,638.0,26.857142857142858,22.0,163.55102040816323,56.0,16.0,26.88888888888889,20.0,287.20987654320993,69.0,13.0,26.0,23.0,195.75,47.0,9.0,https://lichess.org/5pnzLTa5,Indian Game: Knights Variation,2,50,1169.0,1,1,341
3786,Samlin_Ant,1966,0.0,228.0,18.6,16.0,143.44,41.0,5.0,11.0,12.5,40.75,22.0,2.0,7.833333333333333,5.5,25.13888888888889,18.0,3.0,Schachspieler1689,2123,0.0,474.0,32.2,17.0,1182.56,100.0,6.0,26.625,20.0,573.234375,89.0,11.0,16.666666666666668,15.5,30.222222222222225,28.0,11.0,https://lichess.org/SYjF3EqT,French Defense,2,40,702.0,-4,-4,234
3787,Schachspieler1689,2093,0.0,406.0,17.666666666666668,4.0,860.5555555555553,83.0,2.0,20.75,13.5,183.1875,46.0,7.0,19.142857142857142,11.0,307.5510204081633,61.0,8.0,DAMIR621953,2088,0.0,191.0,1.5,2.0,0.5833333333333334,2.0,0.0,11.5,9.0,125.75,38.0,0.0,15.0,12.0,237.0,45.0,0.0,https://lichess.org/b1qP7Qtp,Grünfeld Defense: Exchange Variation,0,43,597.0,1,1,317
3788,jonnnyboy2000,2303,0.0,483.0,3.0,2.5,3.5,6.0,1.0,28.571428571428573,12.0,2152.2448979591836,141.0,2.0,54.2,57.0,1790.9599999999998,107.0,3.0,Schachspieler1689,2107,2.0,379.0,12.75,13.5,9.6875,16.0,8.0,31.142857142857142,30.0,381.26530612244903,64.0,4.0,27.5,26.0,316.75,54.0,4.0,https://lichess.org/KgmxBdWr,French Defense: Steiner Variation,0,33,862.0,0,0,282
3789,Schachspieler1689,2079,0.0,496.0,12.5,10.5,79.25,31.0,3.0,24.88888888888889,15.0,298.98765432098764,49.0,7.0,24.625,10.0,1284.484375,119.0,8.0,antracis,2010,0.0,444.0,6.5,3.5,46.916666666666664,21.0,1.0,25.555555555555557,24.0,388.46913580246917,75.0,5.0,25.0,8.0,657.7142857142857,68.0,5.0,https://lichess.org/zfxLx7VY,King's Indian Defense: Makogonov Variation,0,47,940.0,4,0,425
3790,damien67,2043,0.0,1208.0,4.0,4.0,3.0,7.0,2.0,87.44444444444444,61.0,12319.8024691358,393.0,10.0,49.625,43.0,2454.734375,173.0,4.0,Schachspieler1689,2121,0.0,692.0,19.166666666666668,12.0,339.4722222222222,60.0,8.0,31.22222222222222,25.0,384.6172839506173,67.0,8.0,42.285714285714285,28.0,1728.7755102040817,127.0,9.0,https://lichess.org/ZYEgtOGI,Nimzo-Indian Defense: Leningrad Variation,0,47,1900.0,4,0,498
3791,Max-Cat14old,2119,0.0,813.0,19.7,6.0,1012.8099999999998,112.0,2.0,29.25,26.0,401.6875,71.0,4.0,24.09090909090909,11.0,840.99173553719,102.0,2.0,Schachspieler1689,2076,0.0,1202.0,17.4,11.0,219.44,47.0,5.0,47.333333333333336,19.0,3315.555555555555,213.0,8.0,41.81818181818182,22.0,2430.694214876033,167.0,8.0,https://lichess.org/PApEOrqC,King's Indian Attack,2,68,2015.0,-1,-3,404
3792,Schachspieler1689,2055,0.0,564.0,18.181818181818183,11.0,158.1487603305785,43.0,7.0,16.384615384615383,12.0,103.92899408284026,37.0,7.0,12.583333333333334,12.5,50.07638888888889,27.0,3.0,sankalp_tiwari,1851,0.0,309.0,5.454545454545454,5.0,10.793388429752067,11.0,1.0,11.692307692307692,8.0,73.90532544378696,28.0,2.0,8.818181818181818,8.0,21.42148760330579,18.0,2.0,https://lichess.org/NAMF8zwP,Dutch Defense,0,73,873.0,4,2,138
3793,Martanow-2018,1935,0.0,1339.0,25.2,16.0,389.76,54.0,6.0,59.07692307692308,49.0,2164.224852071006,172.0,0.0,29.0,32.0,163.0909090909091,51.0,0.0,Schachspieler1689,2121,0.0,1334.0,13.9,13.5,43.28999999999999,24.0,5.0,65.6923076923077,52.0,3071.4437869822486,245.0,11.0,34.1,12.5,1243.2900000000002,104.0,0.0,https://lichess.org/IVSUflPy,Catalan Opening: Closed Variation,0,69,2673.0,2,0,123
3794,Ustronianek1329,2183,0.5,644.0,16.705882352941178,12.0,283.14878892733566,61.0,1.0,14.947368421052632,4.0,1565.3130193905818,180.0,1.0,4.222222222222222,3.0,26.172839506172842,24.0,1.0,M0r1,1904,3.0,564.0,17.176470588235293,14.0,227.55709342560553,61.0,2.0,8.789473684210526,6.0,41.00831024930748,25.0,2.0,6.176470588235294,3.0,56.14532871972318,32.0,2.0,https://lichess.org/fF3Uv2uS,Center Game: Kieseritzky Variation,0,109,1208.0,2,2,130
3795,Ustronianek1329,2180,0.0,422.0,5.0,3.0,34.5,20.0,1.0,11.545454545454545,6.0,99.52066115702479,38.0,3.0,28.333333333333332,11.0,1623.5555555555557,128.0,1.0,AlanChessy,1869,0.0,742.0,15.125,5.5,541.359375,75.0,1.0,27.90909090909091,7.0,1199.719008264463,100.0,1.0,39.25,22.5,1715.4375,112.0,2.0,https://lichess.org/hBjFYSwZ,Scandinavian Defense: Classical Variation,0,57,1164.0,9,1,764
3796,Nedalkanaan,1988,0.5,1439.0,16.5,6.5,447.25,81.0,2.0,42.73684210526316,17.0,2389.0360110803326,183.0,2.0,21.352941176470587,12.0,992.3460207612458,133.0,2.0,Ustronianek1329,2176,0.5,845.0,12.4375,6.0,183.37109375,51.0,2.0,25.789473684210527,20.0,686.7977839335181,89.0,1.0,9.176470588235293,6.0,41.910034602076124,32.0,4.0,https://lichess.org/FmiIe4D1,Nimzo-Larsen Attack: Indian Variation,2,106,2284.0,-2,-2,515
3797,Loser1201,1849,0.0,1387.0,14.7,4.0,663.41,89.0,2.0,77.38461538461539,27.0,14590.236686390535,360.0,1.0,19.5,14.0,172.25,50.0,4.0,Ustronianek1329,2174,0.0,692.0,6.7,2.5,68.81,29.0,1.0,25.0,22.0,545.6923076923077,70.0,2.0,27.272727272727273,14.0,1001.2892561983471,98.0,3.0,https://lichess.org/YhTRpAVl,London System,2,71,2079.0,2,2,464
3798,Ustronianek1329,2171,1.0,737.0,7.3478260869565215,3.0,110.83553875236294,48.0,1.0,14.961538461538462,7.5,494.57544378698225,103.0,1.0,7.458333333333333,4.0,176.24826388888883,68.0,1.0,Mr_Me_Too,1924,3.0,1511.0,9.434782608695652,6.0,73.98487712665407,38.0,1.0,35.15384615384615,10.5,2797.1301775147926,222.0,1.0,16.52173913043478,10.0,595.9886578449905,117.0,1.0,https://lichess.org/Hiyy5NQ9,"Ruy Lopez: Berlin Defense, Nyholm Attack",0,147,2248.0,2,2,704
3799,Ustronianek1329,2167,0.0,60.0,4.666666666666667,5.0,4.222222222222222,7.0,2.0,2.1666666666666665,1.5,2.138888888888889,5.0,1.0,6.6,4.0,32.239999999999995,17.0,1.0,Mixasi,1990,2.0,75.0,2.0,2.0,0.6666666666666666,3.0,1.0,7.5,2.0,152.58333333333334,35.0,1.0,6.0,5.5,10.5,11.0,2.0,https://lichess.org/Qqqxk1ot,Alekhine Defense: Normal Variation,0,29,135.0,0,0,17
3800,mohankopparapu,1921,0.0,285.0,3.5714285714285716,3.0,5.387755102040818,8.0,1.0,15.444444444444445,7.0,299.358024691358,53.0,1.0,15.125,10.0,237.859375,51.0,2.0,Ustronianek1329,2164,0.0,311.0,2.7142857142857144,3.0,2.7755102040816326,5.0,0.0,28.0,8.0,1308.2222222222222,99.0,1.0,5.0,3.0,34.5,20.0,1.0,https://lichess.org/IsFnxD8e,"Italian Game: Two Knights Defense, Modern Bishop's Opening",2,50,596.0,-1,1,376
3801,Ustronianek1329,2155,3.0,683.0,8.9,4.5,99.48999999999998,39.0,0.0,14.772727272727273,11.0,144.5392561983471,45.0,2.0,8.571428571428571,5.0,75.10204081632654,35.0,1.0,PerformanceChess,2204,1.0,576.0,6.7,3.0,81.60999999999999,35.0,1.0,10.909090909090908,7.5,181.17355371900828,68.0,1.0,10.1,5.5,179.68999999999997,63.0,1.0,https://lichess.org/8lTDkUgj,Modern Defense: Standard Line,0,127,1259.0,2,2,476
3802,DASHRATH9971,2117,0.5,1197.0,22.5,11.5,649.4722222222222,72.0,1.0,33.476190476190474,10.0,4593.201814058958,263.0,1.0,4.684210526315789,2.0,103.90027700831025,47.0,0.0,Ustronianek1329,2156,0.5,663.0,9.055555555555555,5.5,70.05246913580247,31.0,1.0,19.714285714285715,3.0,1231.8231292517007,158.0,1.0,4.526315789473684,1.0,42.98614958448754,20.0,0.0,https://lichess.org/F9gjRSAl,"Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line",1,118,1860.0,0,0,828
3803,raj1981,2281,0.0,1392.0,18.0,2.0,2947.3333333333335,198.0,0.0,56.46666666666667,20.0,3585.182222222223,182.0,0.0,25.307692307692307,10.0,1645.5976331360946,159.0,0.0,Ustronianek1329,2161,0.0,918.0,3.3333333333333335,2.0,11.722222222222221,13.0,1.0,34.46666666666667,18.0,1238.3822222222223,108.0,2.0,27.76923076923077,10.0,1083.5621301775147,109.0,1.0,https://lichess.org/fFpRNwdy,Sicilian Defense: Lasker-Pelikan Variation,0,82,2310.0,-4,0,881
3804,Ustronianek1329,2156,0.0,468.0,7.333333333333333,4.0,52.555555555555564,23.0,2.0,19.22222222222222,14.0,250.83950617283952,49.0,1.0,31.375,27.0,334.984375,71.0,11.0,Einstijn,2002,0.0,494.0,5.666666666666667,4.0,22.222222222222218,15.0,1.0,19.666666666666668,16.0,526.4444444444445,79.0,2.0,40.42857142857143,20.0,3586.816326530611,184.0,4.0,https://lichess.org/86P2HGCX,"French Defense: Tarrasch, Open, 4. exd5 exd5",0,47,962.0,3,1,297
3805,Ustronianek1329,2163,0.0,564.0,5.0,2.5,35.857142857142854,24.0,0.0,11.3125,9.5,73.71484375,30.0,1.0,20.866666666666667,6.0,842.9155555555556,82.0,1.0,ummmwhatever,2184,2.0,966.0,6.928571428571429,3.0,36.63775510204082,20.0,1.0,26.4375,21.0,322.87109375,63.0,2.0,29.733333333333334,16.0,1147.3955555555553,128.0,0.0,https://lichess.org/R7Pn9lz3,"French Defense: Tarrasch Variation, Closed Variation",2,92,1530.0,-1,1,286
3806,emad_13881612,1952,2.0,467.0,2.7142857142857144,2.0,3.3469387755102042,7.0,1.0,17.666666666666668,7.0,238.22222222222223,41.0,2.0,36.125,18.5,2654.109375,171.0,7.0,Ustronianek1329,2159,2.0,347.0,3.5714285714285716,2.0,8.244897959183673,9.0,1.0,18.333333333333332,8.0,285.55555555555554,57.0,4.0,19.625,17.0,85.734375,34.0,5.0,https://lichess.org/8DO3hQCl,Sicilian Defense: Smith-Morra Gambit,2,50,814.0,-2,-2,938
3807,muhammetbas,1934,2.5,1221.0,19.454545454545453,12.0,280.79338842975204,57.0,1.0,53.53846153846154,53.0,1578.5562130177511,117.0,1.0,28.272727272727273,35.0,445.8347107438016,54.0,1.0,Ustronianek1329,2156,0.5,936.0,15.0,6.0,472.54545454545456,68.0,1.0,49.61538461538461,21.0,6254.390532544378,303.0,2.0,11.454545454545455,6.0,165.70247933884298,42.0,1.0,https://lichess.org/6DJp8DQ1,"Scotch Game: Scotch Gambit, Göring Gambit Declined",2,72,2157.0,-6,-2,798
3808,Ustronianek1329,2152,2.5,216.0,3.727272727272727,1.0,24.198347107438018,17.0,1.0,9.846153846153847,7.0,59.66863905325443,26.0,1.0,3.9166666666666665,1.5,13.743055555555562,11.0,0.0,muhammetbas,1940,2.5,499.0,16.0,5.0,764.5454545454545,93.0,1.0,19.46153846153846,9.0,665.0177514792902,95.0,2.0,6.363636363636363,2.0,54.95867768595042,24.0,1.0,https://lichess.org/OPbFNzpC,Ruy Lopez: Steinitz Defense,0,73,715.0,5,3,753
3809,noelespa,2108,2.0,418.0,12.25,2.5,245.6875,40.0,1.0,20.4,13.0,523.6399999999999,71.0,1.0,12.88888888888889,9.0,99.65432098765432,34.0,2.0,Ustronianek1329,2145,0.0,284.0,2.0,2.0,0.75,3.0,1.0,9.2,4.0,136.56,40.0,1.0,19.555555555555557,3.0,1010.0246913580247,106.0,1.0,https://lichess.org/intxSkRr,King's Indian Defense: Normal Variation,2,56,702.0,-3,-3,426
3810,Ustronianek1329,2152,0.0,630.0,7.125,4.0,35.609375,19.0,2.0,22.1,18.0,219.49,45.0,3.0,39.111111111111114,21.0,1595.432098765432,126.0,2.0,oresteperezdearma,2143,2.0,920.0,4.875,4.0,4.109375,10.0,3.0,50.1,28.0,1787.4900000000002,136.0,4.0,42.22222222222222,17.0,3317.7283950617284,192.0,3.0,https://lichess.org/cLDioRXM,"Sicilian Defense: Scheveningen Variation, Classical Variation",2,56,1550.0,-8,0,934
3811,Ustronianek1329,2148,0.5,1565.0,11.807692307692308,6.0,284.23224852071013,69.0,1.0,25.25,12.5,954.7589285714286,146.0,1.0,20.40740740740741,11.0,399.42661179698223,71.0,1.0,abudabi123,1985,0.5,1836.0,19.307692307692307,5.0,653.0591715976333,88.0,1.0,30.178571428571427,25.5,663.8609693877551,110.0,1.0,18.807692307692307,17.0,186.84763313609466,49.0,2.0,https://lichess.org/DK9VMeE7,"French Defense: Rubinstein Variation, Blackburne Defense",0,163,3401.0,2,2,278
3812,pawnthatpawns,2090,2.0,616.0,4.285714285714286,3.0,15.346938775510207,13.0,1.0,18.77777777777778,23.0,259.0617283950617,46.0,0.0,59.57142857142857,35.0,7385.673469387754,266.0,0.0,Ustronianek1329,2142,0.0,280.0,2.7142857142857144,2.0,3.3469387755102042,5.0,0.0,18.0,15.0,152.22222222222223,43.0,1.0,14.142857142857142,9.0,96.9795918367347,36.0,6.0,https://lichess.org/g2741hkK,"King's Indian Defense: Normal Variation, Rare Defenses",2,48,896.0,0,0,429
3813,Nurel,2001,0.0,1241.0,11.583333333333334,2.0,280.57638888888886,46.0,1.0,55.4,29.0,4813.44,242.0,2.0,20.846153846153847,18.0,190.89940828402365,39.0,3.0,Ustronianek1329,2137,2.5,916.0,4.833333333333333,4.0,17.472222222222225,14.0,1.0,39.86666666666667,25.0,2318.915555555555,175.0,4.0,20.0,19.0,185.69230769230768,51.0,3.0,https://lichess.org/Ys6d6mzt,"Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation",2,82,2157.0,-7,-1,944
3814,Ustronianek1329,2132,3.0,835.0,22.166666666666668,10.0,874.0277777777778,122.0,1.0,13.095238095238095,12.0,121.70521541950113,47.0,1.0,8.473684210526315,4.0,90.3545706371191,34.0,1.0,Nurel,2006,3.0,1595.0,27.666666666666668,11.0,1186.333333333333,116.0,2.0,37.23809523809524,28.0,999.9909297052154,121.0,2.0,17.5,11.5,339.3611111111111,71.0,2.0,https://lichess.org/k0PUnLoX,Center Game: Kieseritzky Variation,0,117,2430.0,5,1,130
3815,Ustronianek1329,2130,2.5,871.0,3.736842105263158,2.0,20.40443213296399,19.0,0.0,22.772727272727273,14.5,534.1756198347107,104.0,1.0,14.95,10.0,342.9475,85.0,2.0,Mohamed36,1788,4.5,1074.0,7.526315789473684,2.0,101.93351800554015,36.0,1.0,18.954545454545453,15.0,236.40702479338842,71.0,2.0,27.05263157894737,20.0,1404.8919667590023,179.0,2.0,https://lichess.org/89KbISK7,Sicilian Defense,0,123,1945.0,4,2,818
3816,Ustronianek1329,2126,0.0,134.0,6.4,6.0,5.84,10.0,3.0,6.625,4.0,32.234375,19.0,2.0,8.166666666666666,5.0,64.47222222222223,25.0,1.0,Chessplayer1523,1939,0.0,302.0,8.8,2.0,149.35999999999999,33.0,1.0,16.25,11.0,185.9375,45.0,1.0,21.333333333333332,10.5,479.22222222222223,62.0,2.0,https://lichess.org/nByu2B0F,King's Pawn,0,40,436.0,4,2,455
