,user_id,game_link,elo,colour,opening,result,movements,total_time_player,total_time,early_times_mean,early_times_median,early_times_variance,early_times_max,early_times_min,mid_times_mean,mid_times_median,mid_times_variance,mid_times_max,mid_times_min,end_times_mean,end_times_median,end_times_variance,end_times_max,end_times_min,points_balance,taken_balance,aggressiveness
1227,Wittke,https://lichess.org/bwFC9CfZ,2383,Black,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation",2,50,789.0,1273.0,10.285714285714286,7.0,34.489795918367356,20.0,3.0,31.88888888888889,19.0,1354.0987654320988,114.0,5.0,53.75,10.5,14398.4375,371.0,2.0,3,3,0.0
1228,Wittke,https://lichess.org/7KiyYSA4,2383,White,Réti Opening,2,61,773.0,1088.0,38.55555555555556,15.0,1644.0246913580245,133.0,1.0,20.727272727272727,22.0,96.01652892561984,37.0,6.0,19.8,15.5,229.56,54.0,4.0,3,3,2.5
1229,setasoujiro2,https://lichess.org/7KiyYSA4,1639,Black,Réti Opening,0,61,315.0,1088.0,14.88888888888889,15.0,121.87654320987654,34.0,2.0,10.727272727272727,5.0,97.10743801652892,38.0,4.0,7.0,6.0,16.666666666666668,14.0,1.0,-3,-3,0.5
1230,otres9,https://lichess.org/SsiJOTqU,1744,White,Caro-Kann Defense,0,50,1360.0,1868.0,27.0,17.0,387.7142857142857,63.0,5.0,64.0,42.0,2401.1111111111113,149.0,18.0,74.375,32.5,5275.984375,235.0,11.0,-2,-2,2.0
1231,Wittke,https://lichess.org/SsiJOTqU,2383,Black,Caro-Kann Defense,2,50,508.0,1868.0,14.857142857142858,5.0,591.8367346938775,74.0,2.0,29.11111111111111,29.0,203.65432098765433,56.0,7.0,17.75,15.0,193.4375,51.0,2.0,2,2,0.0
1232,sergitosbr,https://lichess.org/qwHWUozC,1332,White,King's Indian Defense: Zinnowitz Variation,0,73,1380.0,2474.0,44.72727272727273,29.0,1929.2892561983476,115.0,2.0,55.30769230769231,42.0,2627.5976331360944,168.0,3.0,14.083333333333334,13.5,111.57638888888887,28.0,0.0,0,-2,0.0
1233,Wittke,https://lichess.org/qwHWUozC,2383,Black,King's Indian Defense: Zinnowitz Variation,2,73,1094.0,2474.0,29.0,27.0,669.0909090909091,83.0,3.0,51.38461538461539,31.0,2296.2366863905327,140.0,2.0,9.727272727272727,8.0,40.3801652892562,21.0,2.0,0,2,0.0
1234,legendary131,https://lichess.org/ZfoROMa6,2399,White,Caro-Kann Defense: Karpov Variation,2,69,1001.0,2490.0,10.8,10.5,56.56,21.0,0.0,46.07692307692308,22.0,2185.7633136094673,150.0,4.0,26.727272727272727,6.0,2040.743801652892,154.0,0.0,2,0,0.0
1235,Wittke,https://lichess.org/ZfoROMa6,2383,Black,Caro-Kann Defense: Karpov Variation,0,69,1489.0,2490.0,13.9,10.5,201.29,49.0,2.0,85.15384615384616,33.0,25476.28402366864,622.0,0.0,24.3,6.5,1107.2100000000003,107.0,0.0,-2,0,2.0
1236,Wittke,https://lichess.org/EjybOvrA,2383,White,"English Opening: Symmetrical Variation, Anti-Benoni Variation, Geller Variation",2,19,350.0,443.0,7.5,7.5,20.25,12.0,3.0,11.25,10.0,69.1875,23.0,2.0,96.66666666666667,44.0,11147.555555555555,244.0,2.0,1,1,2.0
1237,legendary131,https://lichess.org/EjybOvrA,2399,Black,"English Opening: Symmetrical Variation, Anti-Benoni Variation, Geller Variation",0,19,93.0,443.0,22.0,22.0,64.0,30.0,14.0,10.25,10.5,5.6875,13.0,7.0,4.0,4.0,16.0,8.0,0.0,-1,-1,2.0
1238,Wittke,https://lichess.org/p3RzKuuk,2379,White,"King's Indian Defense: Orthodox Variation, Classical System",2,54,763.0,1062.0,2.875,2.5,1.609375,6.0,2.0,33.8,19.0,1101.3600000000001,96.0,1.0,50.25,42.0,1164.6875,101.0,9.0,3,1,0.0
1239,simyaci93,https://lichess.org/p3RzKuuk,2088,Black,"King's Indian Defense: Orthodox Variation, Classical System",0,54,299.0,1062.0,8.125,1.0,140.359375,31.0,1.0,12.2,6.5,125.96000000000001,35.0,0.0,14.0,7.0,225.75,50.0,2.0,-3,-1,0.0
1240,Wittke,https://lichess.org/wdFlottW,2379,White,"French Defense: Horwitz Attack, Papa-Ticulat Gambit",1,21,111.0,154.0,6.5,6.5,20.25,11.0,2.0,12.4,10.0,88.24000000000001,29.0,0.0,12.0,9.0,24.666666666666668,19.0,8.0,-6,0,2.0
1241,atrebla,https://lichess.org/wdFlottW,1500,Black,"French Defense: Horwitz Attack, Papa-Ticulat Gambit",1,21,43.0,154.0,1.5,1.5,0.25,2.0,1.0,6.4,5.0,18.640000000000004,14.0,2.0,4.0,4.0,9.0,7.0,1.0,6,0,0.0
1242,atrebla,https://lichess.org/AEJuQYwG,1500,White,Indian Game,0,56,569.0,1083.0,29.75,13.5,1147.4375,104.0,1.0,24.5,26.0,209.45,57.0,2.0,9.555555555555555,7.0,91.35802469135803,28.0,1.0,-3,-1,2.0
1243,Wittke,https://lichess.org/AEJuQYwG,2379,Black,Indian Game,2,56,514.0,1083.0,26.375,21.0,368.734375,69.0,7.0,17.6,15.0,170.64000000000001,46.0,3.0,14.11111111111111,9.0,206.98765432098762,50.0,2.0,3,1,0.0
1244,Wittke,https://lichess.org/TMpAs2th,2379,White,Réti Opening,2,41,599.0,1558.0,13.2,9.0,117.76000000000002,33.0,3.0,41.875,20.0,2055.109375,120.0,7.0,28.285714285714285,13.0,996.4897959183675,98.0,7.0,1,1,0.0
1245,atrebla,https://lichess.org/TMpAs2th,1500,Black,Réti Opening,0,41,959.0,1558.0,11.6,9.0,112.23999999999998,32.0,2.0,73.25,61.5,2529.1875,157.0,15.0,52.5,41.5,1754.9166666666667,143.0,12.0,-1,-1,0.0
1246,Jimt884,https://lichess.org/zKawsneX,1978,White,Nimzo-Larsen Attack,0,236,2291.0,4584.0,39.8421052631579,19.0,2359.4487534626037,232.0,2.0,9.85,9.0,15.377500000000001,18.0,2.0,9.820512820512821,8.0,28.19855358316896,30.0,3.0,0,-2,0.5
1247,Wittke,https://lichess.org/zKawsneX,2379,Black,Nimzo-Larsen Attack,2,236,2293.0,4584.0,40.973684210526315,19.0,3098.7098337950147,237.0,2.0,9.825,8.0,51.394375000000004,32.0,1.0,8.794871794871796,7.0,69.18869165023011,47.0,1.0,0,2,3.0
1248,igor1199,https://lichess.org/JGh6dp5v,1792,White,English Opening: Anglo-Indian Defense,0,50,1296.0,2444.0,5.857142857142857,4.0,20.40816326530612,16.0,2.0,57.44444444444444,12.0,4224.246913580246,187.0,3.0,92.25,16.0,18787.9375,332.0,2.0,0,0,0.0
1249,Wittke,https://lichess.org/JGh6dp5v,2379,Black,English Opening: Anglo-Indian Defense,2,50,1148.0,2444.0,27.714285714285715,20.0,498.48979591836735,80.0,10.0,80.0,61.0,5866.888888888889,245.0,4.0,29.25,25.0,294.9375,61.0,6.0,0,0,0.0
1250,Wittke,https://lichess.org/PcOe8U8Z,2379,White,Queen's Pawn Game: Chigorin Variation,2,85,1302.0,3078.0,16.923076923076923,7.0,294.99408284023673,61.0,2.0,35.53333333333333,28.0,1059.0488888888888,120.0,2.0,39.214285714285715,26.0,2445.454081632653,200.0,5.0,3,3,0.5
1251,rook_1389,https://lichess.org/PcOe8U8Z,1730,Black,Queen's Pawn Game: Chigorin Variation,0,85,1776.0,3078.0,8.307692307692308,8.0,19.597633136094675,18.0,3.0,78.53333333333333,52.0,4217.7155555555555,238.0,9.0,37.69230769230769,41.0,298.67455621301775,68.0,4.0,-3,-3,2.5
1252,rook_1389,https://lichess.org/pcgs3CWB,1730,White,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",0,78,903.0,1328.0,10.916666666666666,9.5,60.743055555555564,28.0,3.0,41.5,9.0,12998.535714285714,452.0,1.0,15.916666666666666,9.0,206.74305555555557,56.0,4.0,-5,-3,0.5
1253,Wittke,https://lichess.org/pcgs3CWB,2379,Black,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",2,78,425.0,1328.0,14.75,9.0,308.5208333333333,66.0,2.0,10.214285714285714,7.5,54.73979591836735,32.0,3.0,8.75,7.0,38.354166666666664,24.0,3.0,5,3,0.5
1254,Wittke,https://lichess.org/Dh3osnoq,2379,White,"English Opening: Agincourt Defense, Wimpy System",2,77,1354.0,3528.0,17.0,17.0,122.18181818181819,41.0,4.0,77.07142857142857,31.5,7126.209183673471,270.0,3.0,6.769230769230769,5.0,18.17751479289941,14.0,1.0,3,1,0.0
1255,trezvenik,https://lichess.org/Dh3osnoq,1849,Black,"English Opening: Agincourt Defense, Wimpy System",0,77,2174.0,3528.0,34.0,11.0,3030.0,202.0,0.0,123.35714285714286,32.0,46518.51530612244,784.0,6.0,6.083333333333333,5.5,21.909722222222225,16.0,0.0,-3,-1,0.0
1256,hydrogen46,https://lichess.org/kONxCBUP,1500,White,"King's Indian Defense: Normal Variation, King's Knight Variation",0,40,462.0,1270.0,8.4,6.0,33.84,19.0,3.0,37.5,21.0,1710.0,129.0,3.0,20.0,13.5,328.6666666666667,53.0,3.0,-4,0,2.0
1257,Wittke,https://lichess.org/kONxCBUP,2379,Black,"King's Indian Defense: Normal Variation, King's Knight Variation",2,40,808.0,1270.0,23.0,19.0,198.0,47.0,5.0,63.5,60.0,1178.25,121.0,18.0,30.833333333333332,35.0,309.13888888888886,52.0,3.0,4,0,0.0
1258,Wittke,https://lichess.org/Pesx8uij,2379,White,Zukertort Opening: Kingside Fianchetto,2,57,1409.0,2557.0,6.375,6.5,12.484375,11.0,2.0,88.36363636363636,54.0,6832.049586776859,277.0,7.0,42.888888888888886,20.0,1744.320987654321,129.0,3.0,1,1,0.0
1259,varista,https://lichess.org/Pesx8uij,1883,Black,Zukertort Opening: Kingside Fianchetto,0,57,1148.0,2557.0,9.875,5.5,137.359375,40.0,2.0,56.36363636363637,54.0,2143.3223140495866,172.0,6.0,56.125,55.0,2107.859375,150.0,5.0,-1,-1,0.0
1260,zgtrgt,https://lichess.org/btmTWtvT,1500,White,Hungarian Opening: Indian Defense,0,102,905.0,3165.0,14.5625,11.0,175.24609375,60.0,1.0,26.444444444444443,17.0,482.0246913580247,68.0,4.0,12.25,10.0,81.6875,42.0,1.0,-3,-3,0.0
1261,Wittke,https://lichess.org/btmTWtvT,2379,Black,Hungarian Opening: Indian Defense,2,102,2260.0,3165.0,46.8125,13.5,9255.40234375,385.0,3.0,55.166666666666664,38.5,3115.4722222222226,197.0,0.0,32.375,31.0,269.484375,68.0,5.0,3,3,0.0
1262,Rafael_Apoliano,https://lichess.org/UrKP5img,1416,White,St. George Defense,0,92,486.0,1116.0,16.857142857142858,18.0,89.83673469387756,38.0,5.0,13.5,7.5,316.0,75.0,0.0,2.2666666666666666,2.0,2.1955555555555555,7.0,0.0,-9,-5,0.0
1263,Wittke,https://lichess.org/UrKP5img,2379,Black,St. George Defense,2,92,630.0,1116.0,15.285714285714286,9.5,208.77551020408166,47.0,2.0,12.0,9.0,106.0,43.0,1.0,14.933333333333334,5.0,592.8622222222223,98.0,0.0,9,5,0.0
1264,Wittke,https://lichess.org/h6VALMF7,2379,White,Queen's Pawn Game: Chigorin Variation,2,43,282.0,578.0,7.833333333333333,6.5,16.472222222222225,16.0,3.0,8.25,5.5,84.4375,32.0,2.0,24.142857142857142,24.0,117.83673469387755,37.0,3.0,5,3,0.0
1265,Rafael_Apoliano,https://lichess.org/h6VALMF7,1416,Black,Queen's Pawn Game: Chigorin Variation,0,43,296.0,578.0,13.0,12.0,20.666666666666668,21.0,8.0,16.5,10.0,180.0,36.0,2.0,14.333333333333334,16.0,58.22222222222222,23.0,2.0,-5,-3,0.0
1266,Rafael_Apoliano,https://lichess.org/HrSNDfcd,1416,White,Caro-Kann Defense,0,84,535.0,1024.0,18.23076923076923,14.0,157.71597633136096,54.0,4.0,9.733333333333333,8.0,31.928888888888885,21.0,1.0,11.692307692307692,7.0,122.21301775147926,39.0,1.0,-3,-1,0.0
1267,Wittke,https://lichess.org/HrSNDfcd,2379,Black,Caro-Kann Defense,2,84,489.0,1024.0,15.76923076923077,9.0,346.3313609467454,75.0,4.0,11.733333333333333,6.0,122.46222222222221,39.0,2.0,8.307692307692308,8.0,30.982248520710055,17.0,-1.0,3,1,0.5
1268,Wittke,https://lichess.org/UDX839QX,2379,White,Queen's Pawn Game: Chigorin Variation,2,62,641.0,1093.0,13.777777777777779,16.0,56.61728395061729,26.0,4.0,33.27272727272727,17.0,1033.4710743801652,105.0,6.0,15.1,13.5,104.28999999999999,28.0,2.0,9,3,0.0
1269,cognac84,https://lichess.org/UDX839QX,1610,Black,Queen's Pawn Game: Chigorin Variation,0,62,452.0,1093.0,9.0,3.0,141.55555555555554,38.0,0.0,18.636363636363637,15.0,269.3223140495868,59.0,1.0,16.6,10.5,300.64,49.0,0.0,-9,-3,0.0
1270,chess_abyss,https://lichess.org/BwG1vaoK,1666,White,Canard Opening,0,30,99.0,354.0,5.75,6.5,5.1875,8.0,2.0,9.166666666666666,3.5,80.47222222222221,25.0,2.0,5.25,2.5,25.6875,14.0,2.0,0,0,0.0
1271,Wittke,https://lichess.org/BwG1vaoK,2379,Black,Canard Opening,2,30,255.0,354.0,24.0,18.5,334.5,53.0,6.0,21.166666666666668,19.5,66.47222222222221,37.0,10.0,8.0,6.0,40.5,18.0,2.0,0,0,2.0
1272,zgtrgt,https://lichess.org/PTCy5YSq,1500,White,Hungarian Opening,2,67,1407.0,3167.0,20.4,17.5,364.84000000000003,73.0,3.0,82.16666666666667,11.5,17866.30555555555,487.0,0.0,19.727272727272727,12.0,308.56198347107437,56.0,2.0,-1,-1,0.0
1273,Wittke,https://lichess.org/PTCy5YSq,2379,Black,Hungarian Opening,0,67,1760.0,3167.0,46.5,33.5,1601.25,132.0,2.0,74.83333333333333,25.5,7210.805555555556,248.0,3.0,39.7,16.5,3217.8100000000004,198.0,1.0,1,1,0.0
1274,zgtrgt,https://lichess.org/sglZBbIS,1500,White,Hungarian Opening,1,131,2426.0,5106.0,46.8,23.0,1907.4600000000003,155.0,3.0,35.04347826086956,10.0,4078.2155009451803,249.0,4.0,31.09090909090909,9.0,6845.173553719011,408.0,2.0,-6,0,1.0
1275,Wittke,https://lichess.org/sglZBbIS,2379,Black,Hungarian Opening,1,131,2680.0,5106.0,46.4,26.5,2525.04,184.0,2.0,41.43478260869565,29.0,2020.9413988657843,195.0,3.0,38.04761904761905,22.0,1358.331065759637,146.0,3.0,6,0,1.0
1276,Wittke,https://lichess.org/ohnk84rB,2379,White,English Opening: Agincourt Defense,2,69,664.0,948.0,21.2,15.0,272.56,55.0,5.0,27.923076923076923,10.0,810.6863905325445,85.0,3.0,8.090909090909092,7.0,21.173553719008265,15.0,2.0,4,0,0.0
1277,alexsey20-_0,https://lichess.org/ohnk84rB,1304,Black,English Opening: Agincourt Defense,0,69,284.0,948.0,5.6,3.5,22.64,16.0,0.0,13.538461538461538,9.0,138.86390532544377,37.0,2.0,5.2,4.0,16.160000000000004,13.0,1.0,-4,0,0.0
1278,youngmoney2299,https://lichess.org/2AclyRYO,2172,White,King's Indian Defense: Semi-Averbakh System,0,34,237.0,1219.0,3.75,3.5,0.6875,5.0,3.0,11.142857142857142,6.0,116.12244897959182,29.0,1.0,28.8,6.0,1100.56,87.0,2.0,-3,-1,2.0
1279,Wittke,https://lichess.org/2AclyRYO,2379,Black,King's Indian Defense: Semi-Averbakh System,2,34,982.0,1219.0,8.5,2.5,114.25,27.0,2.0,26.142857142857142,23.0,428.40816326530614,64.0,3.0,153.0,25.0,45458.0,566.0,9.0,3,1,0.0
1280,Zeppo,https://lichess.org/yPVgfCg9,1596,White,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",0,82,2351.0,4399.0,34.583333333333336,6.5,2779.243055555555,179.0,0.0,75.46666666666667,56.0,3755.4488888888886,199.0,0.0,61.84615384615385,63.0,1931.976331360947,146.0,7.0,-2,0,0.0
1281,Wittke,https://lichess.org/yPVgfCg9,2379,Black,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",2,82,2048.0,4399.0,51.25,17.5,7021.1875,315.0,5.0,54.733333333333334,28.0,4255.928888888889,262.0,4.0,47.07692307692308,24.0,3181.917159763313,205.0,4.0,2,0,0.0
1282,Wittke,https://lichess.org/cDho6iw9,2379,White,King's Indian Attack: Sicilian Variation,2,143,2808.0,5456.0,70.45454545454545,37.0,8020.06611570248,322.0,4.0,34.32,14.0,1921.0176000000001,216.0,2.0,16.666666666666668,12.5,219.6388888888889,46.0,1.0,1,1,0.5
1283,TheBlunderBandit,https://lichess.org/cDho6iw9,1500,Black,King's Indian Attack: Sicilian Variation,0,143,2648.0,5456.0,45.59090909090909,20.5,3254.8780991735534,199.0,4.0,46.36,15.0,2577.8304,201.0,3.0,21.130434782608695,11.0,1178.0264650283555,160.0,2.0,-1,-1,0.5
1284,Wittke,https://lichess.org/KzNGcdkm,2379,White,Réti Opening,2,63,863.0,2813.0,20.555555555555557,15.0,273.58024691358025,52.0,4.0,102.33333333333333,20.0,30508.05555555555,631.0,3.0,-55.0,5.0,38733.6,24.0,-645.0,3,1,0.0
1285,soondubu,https://lichess.org/KzNGcdkm,1465,Black,Réti Opening,0,63,1950.0,2813.0,45.22222222222222,10.0,3194.8395061728393,173.0,2.0,104.16666666666667,60.5,9969.638888888889,356.0,0.0,32.55555555555556,24.0,1434.0246913580247,105.0,-1.0,-3,-1,0.0
1286,igor1199,https://lichess.org/h2QTbMOD,1806,White,English Opening: Great Snake Variation,0,62,2225.0,3069.0,3.2222222222222223,3.0,3.0617283950617282,8.0,2.0,120.72727272727273,54.0,29052.198347107435,568.0,2.0,86.8,87.0,4482.76,204.0,2.0,0,0,0.0
1287,Wittke,https://lichess.org/h2QTbMOD,2379,Black,English Opening: Great Snake Variation,2,62,844.0,3069.0,5.444444444444445,3.0,20.469135802469136,17.0,2.0,42.27272727272727,16.0,2588.0165289256197,152.0,3.0,33.0,21.5,1229.8,127.0,6.0,0,0,0.0
1288,Vuksinjo,https://lichess.org/CEFhThQn,1572,White,Van Geet Opening,0,72,1139.0,2066.0,18.272727272727273,17.0,193.4710743801653,54.0,0.0,29.076923076923077,21.0,768.378698224852,104.0,4.0,50.90909090909091,42.0,1568.8099173553717,119.0,3.0,-8,-2,2.0
1289,Wittke,https://lichess.org/CEFhThQn,2379,Black,Van Geet Opening,2,72,927.0,2066.0,38.18181818181818,23.0,1302.694214876033,137.0,5.0,27.153846153846153,24.0,303.20710059171597,66.0,2.0,14.0,16.0,69.81818181818181,30.0,0.0,8,2,0.0
1290,varista,https://lichess.org/Z9XV8ko9,1949,White,"Bird Opening: From's Gambit, Lasker Variation",0,54,1967.0,3256.0,7.875,4.0,51.359375,23.0,3.0,104.1,31.5,25684.089999999993,542.0,12.0,107.875,80.0,8432.609375,262.0,11.0,-2,-2,2.5
1291,Wittke,https://lichess.org/Z9XV8ko9,2379,Black,"Bird Opening: From's Gambit, Lasker Variation",2,54,1289.0,3256.0,16.0,4.5,820.0,91.0,1.0,54.4,58.0,1675.44,148.0,5.0,77.125,38.5,11904.609375,361.0,4.0,2,2,2.0
1292,Wittke,https://lichess.org/4rGDKGhp,2379,White,Queen's Pawn Game: Chigorin Variation,2,63,1635.0,2717.0,35.22222222222222,18.0,2161.2839506172836,160.0,3.0,90.58333333333333,27.5,14381.409722222226,424.0,3.0,23.1,20.0,294.89,55.0,3.0,-2,0,0.0
1293,diablo33,https://lichess.org/4rGDKGhp,1762,Black,Queen's Pawn Game: Chigorin Variation,0,63,1082.0,2717.0,9.222222222222221,9.0,32.839506172839506,19.0,2.0,67.25,65.0,1353.1875,134.0,11.0,21.333333333333332,14.0,364.8888888888889,66.0,3.0,2,0,0.0
1294,Wittke,https://lichess.org/Wp4v1mK6,2379,White,Réti Opening,2,64,924.0,1648.0,26.22222222222222,9.0,1371.0617283950617,101.0,2.0,27.75,13.0,1446.1875,137.0,2.0,35.5,7.5,2863.25,144.0,3.0,19,3,0.0
1295,Kalyudik,https://lichess.org/Wp4v1mK6,1382,Black,Réti Opening,0,64,724.0,1648.0,16.0,16.0,95.11111111111111,31.0,2.0,33.416666666666664,23.5,717.9097222222223,94.0,3.0,17.9,13.0,207.69,45.0,4.0,-19,-3,0.0
1296,MichaelAfanasyev,https://lichess.org/uH36NUSl,1937,White,"King's Indian Defense: Normal Variation, King's Knight Variation",2,63,4040.0,7766.0,109.77777777777777,108.0,7029.728395061729,221.0,5.0,183.5,103.5,44505.916666666664,792.0,11.0,85.0,43.5,10656.6,362.0,4.0,2,0,0.0
1297,Wittke,https://lichess.org/uH36NUSl,2379,Black,"King's Indian Defense: Normal Variation, King's Knight Variation",0,63,3726.0,7766.0,98.66666666666667,27.0,23995.55555555555,490.0,10.0,138.33333333333334,103.0,14602.055555555555,362.0,5.0,130.88888888888889,66.0,31851.209876543202,622.0,3.0,-2,0,0.0
1298,Wittke,https://lichess.org/RjFxZyMe,2379,White,Réti Opening,2,33,719.0,1321.0,3.25,3.0,1.1875,5.0,2.0,49.857142857142854,12.0,3688.9795918367345,182.0,3.0,71.4,13.0,8216.239999999998,243.0,8.0,2,0,2.0
1299,fiser22,https://lichess.org/RjFxZyMe,1863,Black,Réti Opening,0,33,602.0,1321.0,30.5,27.5,30.25,40.0,27.0,48.857142857142854,18.0,2099.8367346938776,130.0,2.0,34.5,31.0,77.25,49.0,27.0,-2,0,2.0
1300,fiser22,https://lichess.org/rmgQkOmZ,1863,White,Caro-Kann Defense: Exchange Variation,0,112,1758.0,3373.0,18.176470588235293,12.0,503.5570934256056,85.0,3.0,52.65,30.0,3392.3274999999994,259.0,5.0,22.0,16.0,444.6666666666667,83.0,2.0,-4,-2,0.0
1301,Wittke,https://lichess.org/rmgQkOmZ,2379,Black,Caro-Kann Defense: Exchange Variation,2,112,1615.0,3373.0,12.058823529411764,9.0,86.29065743944636,37.0,3.0,46.2,26.5,3443.8600000000006,213.0,3.0,27.0,16.0,954.7777777777778,100.0,2.0,4,2,0.0
1302,bubi21,https://lichess.org/eD5x9Zhv,1728,White,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",0,54,1582.0,2828.0,14.5,14.5,78.5,30.0,4.0,102.8,88.5,4735.960000000001,205.0,21.0,54.75,30.5,1935.6875,129.0,13.0,-2,-2,0.0
1303,Wittke,https://lichess.org/eD5x9Zhv,2379,Black,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",2,54,1246.0,2828.0,21.25,20.0,188.6875,41.0,4.0,91.0,75.0,4220.6,207.0,8.0,20.75,10.5,746.9375,91.0,4.0,2,2,2.0
1304,Wittke,https://lichess.org/dw90o19d,2379,White,"English Opening: Agincourt Defense, Wimpy System",0,108,2548.0,4896.0,64.94117647058823,44.0,3091.9377162629758,173.0,4.0,56.31578947368421,34.0,3210.3213296398894,212.0,3.0,22.0,14.0,453.29411764705884,86.0,3.0,2,2,0.5
1305,Little_Smurf,https://lichess.org/dw90o19d,2155,Black,"English Opening: Agincourt Defense, Wimpy System",2,108,2348.0,4896.0,42.1764705882353,16.0,4311.086505190311,262.0,2.0,64.84210526315789,33.0,5101.711911357342,212.0,0.0,23.470588235294116,11.0,877.7785467128026,125.0,3.0,-2,-2,0.0
1306,Wittke,https://lichess.org/Xdoxnk99,2379,White,"English Opening: Anglo-Indian Defense, King's Knight Variation",2,46,500.0,1469.0,12.0,13.0,22.666666666666668,18.0,4.0,33.666666666666664,25.0,622.4444444444445,70.0,6.0,17.857142857142858,21.0,127.55102040816327,33.0,1.0,2,2,0.0
1307,bernannou21,https://lichess.org/Xdoxnk99,1500,Black,"English Opening: Anglo-Indian Defense, King's Knight Variation",0,46,969.0,1469.0,15.5,12.0,133.91666666666666,37.0,4.0,56.666666666666664,70.0,1082.4444444444443,113.0,4.0,52.285714285714285,18.0,2947.061224489796,151.0,0.0,-2,-2,0.0
1308,Wittke,https://lichess.org/ZHugmNOU,2379,White,Réti Opening,2,61,648.0,988.0,28.22222222222222,27.0,166.83950617283952,51.0,9.0,26.0,12.0,1641.6363636363637,146.0,3.0,10.8,11.5,22.360000000000003,18.0,2.0,20,4,2.5
1309,shegi21,https://lichess.org/ZHugmNOU,1393,Black,Réti Opening,0,61,340.0,988.0,7.888888888888889,6.0,23.65432098765432,20.0,3.0,18.09090909090909,13.0,178.26446280991738,49.0,4.0,7.777777777777778,4.0,35.72839506172839,19.0,2.0,-20,-4,2.5
1310,moataz12,https://lichess.org/XtFC5pc9,1909,White,"Caro-Kann Defense: Karpov Variation, Modern Variation, Kasparov Attack",0,70,755.0,1642.0,7.0,7.0,17.2,13.0,2.0,43.15384615384615,28.0,1740.5917159763314,114.0,2.0,11.272727272727273,6.0,116.38016528925618,38.0,1.0,-3,-1,0.0
1311,Wittke,https://lichess.org/XtFC5pc9,2377,Black,"Caro-Kann Defense: Karpov Variation, Modern Variation, Kasparov Attack",2,70,887.0,1642.0,18.9,10.0,356.29,57.0,3.0,49.53846153846154,37.0,1672.4023668639054,118.0,3.0,4.909090909090909,5.0,4.446280991735537,8.0,2.0,3,1,0.0
1312,Uiuiuiuiuiui,https://lichess.org/aKPGQw83,2019,White,Italian Game,0,36,606.0,834.0,6.8,2.0,51.75999999999999,17.0,0.0,37.285714285714285,27.0,873.9183673469388,99.0,3.0,62.2,51.0,3779.3599999999997,168.0,2.0,-6,-2,0.0
1313,arabian_Night,https://lichess.org/aKPGQw83,2290,Black,Italian Game,2,36,228.0,834.0,6.6,8.0,18.64,11.0,1.0,16.571428571428573,6.0,249.67346938775512,46.0,1.0,15.8,8.0,178.16,33.0,3.0,6,2,2.0
1314,arabian_Night,https://lichess.org/pBCAfzR3,2290,White,Kadas Opening,2,63,559.0,1808.0,15.11111111111111,6.0,314.98765432098764,58.0,2.0,26.916666666666668,10.0,1396.7430555555554,121.0,1.0,10.0,7.0,64.2,27.0,0.0,8,2,2.0
1315,Uiuiuiuiuiui,https://lichess.org/pBCAfzR3,2019,Black,Kadas Opening,0,63,1249.0,1808.0,20.88888888888889,15.0,253.43209876543207,43.0,4.0,65.58333333333333,54.5,3295.9097222222226,215.0,2.0,30.444444444444443,6.0,1538.9135802469136,113.0,0.0,-8,-2,2.0
1316,arabian_Night,https://lichess.org/nP0cMyfr,2279,White,Pirc Defense: Roscher Gambit,2,96,1232.0,2665.0,23.733333333333334,11.0,668.7288888888888,88.0,0.0,36.588235294117645,18.0,1502.124567474048,124.0,3.0,16.933333333333334,11.0,298.86222222222216,59.0,1.0,1,1,0.0
